Alloy,Composition,Average_r,e/a,delta_r,delta_X,Smix,Hmix,Average_T,sws,B,C11,C12,C,C44,BV,GV,EV,vV,BR,GR,ER,vR,BH,GH,EH,vH,AVR,B/G,AZ,CP
CrZrMoHfW,2020202020,1.4280000000000002,5.2,0.09220325260858707,0.24430205382270626,13.38086680397711,-7.36,2681.0,3.02577070769,169.86065916,278.46,115.56,81.45,65.45,169.86,71.85,188.92,0.3146380475723647,169.86,71.03,187.03,0.31649472106922033,169.86,71.44,187.98,0.31556638432079254,0.005739081746920445,2.3776595744680855,0.803560466543892,50.11
CrZrMoTaW,2020202020,1.402,5.4,0.08187357975624389,0.21829354632578826,13.38086680397711,-6.784,2837.8,2.9963565465,184.963799819,319.93,117.48,101.22,70.47,184.96,82.77,216.08,0.30529287226534935,184.96,80.22,210.26,0.31053377420878603,184.96,81.49,213.18,0.30791332323706766,0.01564513160316582,2.2697263467910176,0.6962062833432128,47.010000000000005
CrZrHfTaW,2020202020,1.442,5.0,0.08830933359074404,0.2375429701169092,13.38086680397711,-7.12,2759.8,3.06371965119,161.749029446,246.86,119.2,63.83,70.03,161.75,67.55,177.88,0.3167058610709117,161.75,67.41,177.56,0.3170394094018022,161.75,67.48,177.72,0.31687263523635695,0.0010373443983402533,2.3970065204505038,1.097133009556635,49.17
CrNbMoHfTa,2020202020,1.406,5.2,0.07205647306921162,0.17365514238496824,13.38086680397711,-4.896,2724.4,3.0193104277,174.97351115700002,282.45,121.23,80.61,62.66,174.97,69.84,184.92,0.323858764186633,174.97,68.79,182.45,0.326200101061142,174.97,69.31,183.69,0.3250294326238875,0.0075741181562432175,2.524455345548983,0.7773229127899763,58.57000000000001
CrNbMoHfW,2020202020,1.3940000000000001,5.4,0.0726767583467084,0.21348601227248332,13.38086680397711,-5.7280000000000015,2805.4,2.989566988,192.295437151,330.2,123.34,103.43,71.74,192.3,84.42,220.92,0.3085193249863909,192.3,81.76,214.84,0.31380378343910365,192.3,83.09,217.89,0.31116155421274727,0.016006739679865184,2.314357925141413,0.6936092042927583,51.60000000000001
CrNbMoTaW,2020202020,1.368,5.6,0.04813472992150383,0.18305014972056965,13.38086680397711,-6.24,2962.2,2.9629260213300004,216.543305825,395.56,127.03,134.27,85.51,216.54,105.01,271.2,0.291268568702543,216.54,100.04,260.07,0.2998292559293546,216.54,102.53,265.66,0.2955489123159488,0.02423799073396732,2.111967229103677,0.6368511208758472,41.519999999999996
CrNbHfTaW,2020202020,1.4080000000000001,5.2,0.07136282208568452,0.21343334787871984,13.38086680397711,-6.0,2884.2,3.0254291581299997,182.22145349099998,288.51,129.07,79.72,70.76,182.22,74.34,196.33,0.3204347826086956,182.22,74.09,195.74,0.3209665726943214,182.22,74.22,196.03,0.3207006776515085,0.0016842956275685507,2.4551333872271623,0.887606623181134,58.30999999999999
CrMoHfTaW,2020202020,1.3940000000000001,5.4,0.0726767583467084,0.22309544709382906,13.38086680397711,-5.5360000000000005,2913.4,2.9943033788999998,197.749071432,330.63,131.31,99.66,78.69,197.75,87.08,227.8,0.30800493877970986,197.75,85.92,225.15,0.31023896815230356,197.75,86.5,226.48,0.3091219534660067,0.0067052023121387085,2.286127167630058,0.7895845875978327,52.620000000000005
ZrNbMoHfTa,2020202020,1.4760000000000002,4.8,0.060688877172245824,0.19718168291096988,13.38086680397711,-1.216,2714.0,3.12333002393,155.870490526,232.81,117.4,57.7,64.34,155.87,61.69,163.49,0.3251747591158134,155.87,61.51,163.08,0.3256255669791352,155.87,61.6,163.29,0.3254001630474743,0.001461038961038959,2.530357142857143,1.1150779896013865,53.06
ZrNbMoHfW,2020202020,1.4640000000000002,5.0,0.06728748828428822,0.2479762990649695,13.38086680397711,-5.168000000000001,2795.0,3.0908503498,169.088310793,266.08,120.59,72.74,65.15,169.09,68.18,180.32,0.322278217047528,169.09,67.99,179.85,0.322714946285158,169.09,68.08,180.08,0.322496581666343,0.0013953146801792752,2.483695652173913,0.8956557602419578,55.44
ZrNbMoTaW,2020202020,1.4380000000000002,5.2,0.05988609218806951,0.22256803750594384,13.38086680397711,-5.6320000000000014,2951.8,3.06132177912,179.385302932,294.85,121.65,86.6,64.69,179.39,73.45,193.89,0.319863640822733,179.39,71.97,190.44,0.323065198151244,179.39,72.71,192.17,0.3214644194869885,0.010177417136569961,2.467198459634163,0.7469976905311778,56.96000000000001
ZrNbHfTaW,2020202020,1.4780000000000002,4.8,0.058890541669794134,0.23918976750431134,13.38086680397711,-2.88,2873.8,3.1266180663,162.528601343,238.86,124.36,57.25,72.76,162.53,66.55,175.68,0.31985599307034324,162.53,65.64,173.57,0.32202700504311044,162.53,66.1,174.62,0.32094149905672686,0.0068840305620697225,2.4588502269288957,1.2709170305676856,51.599999999999994
ZrMoHfTaW,2020202020,1.464,5.0,0.06728748828428828,0.2558546314519839,13.38086680397711,-5.248000000000001,2903.0,3.0940964220200002,174.19480243299998,268.99,126.8,71.1,74.23,174.19,72.98,192.11,0.3161867181596843,174.19,72.95,192.03,0.3162530225685115,174.19,72.96,192.07,0.31621987036409793,0.00020557801685740516,2.3874725877192984,1.0440225035161745,52.56999999999999
NbMoHfTaW,2020202020,1.43,5.2,0.049842041066309004,0.2272662374603329,13.38086680397711,-4.816000000000002,3027.4,3.05749734426,194.140907,310.77,135.83,87.47,75.16,194.14,80.09,211.22,0.3186668880469729,194.14,79.65,210.2,0.31954325071367073,194.14,79.87,210.71,0.3191050693803218,0.0027544760235382352,2.4306998873168895,0.8592660340688235,60.670000000000016
TiVCrZrNb,2020201525,1.4015,4.85,0.10660558146738842,0.1118156965725296,13.275831245125143,-4.371863531656049,2267.5,2.968629875806557,135.03470591921388,211.03,97.04,57.0,43.8,135.03,49.08,131.33,0.33790210714049806,135.03,48.27,129.4,0.3402924827951297,135.03,48.68,130.37,0.3390972949678139,0.008320493066255728,2.7738290879211176,0.7684210526315789,53.24000000000001
TiVCrZrNb,2020202515,1.4185,4.75,0.126738904839832,0.1267783498867216,13.275831245125143,-5.099825046891186,2205.3,2.991022791816884,123.3335918371484,188.35,90.83,48.76,45.19,123.33,46.62,124.21,0.3321451717433571,123.33,46.56,124.06,0.33233705437522504,123.33,46.59,124.13,0.33224111305929105,0.0006439150032195231,2.6471345782356726,0.9267842493847416,45.64
TiVCrZrNb,2020152025,1.419,4.75,0.11584040745784688,0.11410083259994208,13.275831245125143,-3.4934603377065114,2264.9,3.0022669474195562,127.2643038676272,194.3,93.75,50.27,45.09,127.26,47.16,125.93,0.3350818296265212,127.26,47.03,125.61,0.33548657913761337,127.26,47.1,125.77,0.3352842043820673,0.0013801889797217905,2.7019108280254778,0.8969564352496519,48.66
TiVCrZrNb,2020152520,1.4275000000000002,4.7,0.12451807097766968,0.12074249459076122,13.275831245125143,-3.811157096403377,2233.8,3.013805334989044,121.9150132332967,183.55,91.1,46.22,45.87,121.92,46.01,122.61,0.33239429778759993,121.92,46.01,122.61,0.33239429778759993,121.92,46.01,122.61,0.33239429778759993,0.0,2.649858726363834,0.9924275205538727,45.23
TiVCrZrNb,2020252015,1.401,4.85,0.1198123532862951,0.1246555253488589,13.275831245125143,-5.787564582108563,2207.9,2.9562291007003982,131.1624941834266,205.44,94.02,55.71,43.91,131.16,48.63,129.84,0.3350071249236615,131.16,47.97,128.28,0.3370030581039756,131.16,48.3,129.06,0.3360050915138185,0.0068322981366460015,2.715527950310559,0.7881888350385926,50.11
TiVCrZrNb,2020251520,1.3925,4.9,0.10836397002694202,0.11631315488800052,13.275831245125143,-5.372421512818091,2239.0,2.945478094996439,137.29005144320033,217.25,97.31,59.97,43.32,137.29,49.98,133.72,0.3376745696654758,137.29,48.73,130.73,0.34130481980026056,137.29,49.36,132.23,0.33948969473286816,0.01266335730928984,2.781401944894651,0.7223611805902952,53.99
TiVCrZrNb,2015202025,1.4155,4.8,0.11706728834307213,0.11808789099649468,13.275831245125143,-4.4159481607457804,2264.75,2.995160325556959,128.6841906556717,199.02,93.51,52.76,44.33,128.68,47.7,127.37,0.33503942454004704,128.68,47.36,126.55,0.33608675588371023,128.68,47.53,126.96,0.33556309021187863,0.0035766884073217273,2.7073427309067957,0.8402198635329795,49.18000000000001
TiVCrZrNb,2015202520,1.4240000000000002,4.75,0.12582130185306456,0.12475576139000558,13.275831245125143,-4.752433433764453,2233.65,3.0066075334163718,123.19856175994144,188.12,90.74,48.69,45.03,123.2,46.49,123.89,0.33240404720132666,123.2,46.42,123.73,0.33262823902696986,123.2,46.46,123.81,0.33251614311414823,0.0007534172855451543,2.6517434352130866,0.9248305606900802,45.709999999999994
TiVCrZrNb,2015252020,1.4065,4.85,0.11904935951108678,0.12338050899554598,13.275831245125143,-5.567281592060693,2236.25,2.9724034983720244,130.61677602800214,204.54,93.65,55.44,43.84,130.62,48.48,129.43,0.3348548848616978,130.62,47.85,127.92,0.33676741488708467,130.62,48.16,128.67,0.3358111498743912,0.006540018685767627,2.7122093023255816,0.7907647907647909,49.81
TiVCrZrNb,2025202015,1.4045,4.8,0.11867076303791088,0.1213043692535434,13.275831245125143,-4.970495779793398,2208.05,2.9635987813326654,129.6826942260042,200.42,94.31,53.05,44.64,129.68,48.0,128.19,0.33525535420098845,129.68,47.66,127.37,0.3362949393176094,129.68,47.83,127.78,0.3357751467592989,0.0035542546518921537,2.7112690779845288,0.8414703110273327,49.67
TiVCrZrNb,2025201520,1.396,4.85,0.10728932845348596,0.1129778739399888,13.275831245125143,-4.57678144233884,2239.15,2.952695377157134,135.66860017171967,211.96,97.52,57.22,43.9,135.67,49.23,131.75,0.3381443976854287,135.67,48.41,129.79,0.3405537745377893,135.67,48.82,130.77,0.33934908611160897,0.008398197460057358,2.778984022941417,0.7672142607479902,53.62
TiVCrZrNb,2025152020,1.4135,4.75,0.11668226086256635,0.1160721758217705,13.275831245125143,-3.825486871468165,2236.55,2.9868893440871256,127.6058533347064,194.65,94.09,50.28,45.24,127.61,47.25,126.19,0.335205078125,127.61,47.13,125.89,0.3355777281607591,127.61,47.19,126.04,0.3353914031428795,0.0012714558169103353,2.7041746132655224,0.8997613365155132,48.85
TiVCrZrNb,1520202025,1.409,4.8500000000000005,0.11830046491878207,0.11957842614786332,13.275831245125143,-4.509761652809272,2276.85,2.9842988564305166,131.4893922694747,206.08,94.2,55.94,42.63,131.49,47.95,128.27,0.3374282356132182,131.49,47.11,126.26,0.33997237193713487,131.49,47.53,127.26,0.33870030377517657,0.008836524300441862,2.7664632863454663,0.7620664998212371,51.57
TiVCrZrNb,1520202520,1.4175,4.800000000000002,0.12744704782771546,0.12660469975478794,13.275831245125143,-4.850055205621342,2245.75,2.995544909192862,125.85147256753096,195.01,91.27,51.87,43.39,125.85,46.78,124.88,0.3346334221007235,125.85,46.43,124.03,0.335735176187556,125.85,46.61,124.46,0.3351842991441397,0.003754961913957745,2.700064363870414,0.8365143628301523,47.879999999999995
TiVCrZrNb,1520252020,1.4,4.9,0.12014990636700465,0.12433824833895644,13.275831245125143,-5.575608232902215,2248.35,2.9615138508566843,133.710792806696,212.06,94.54,58.76,42.15,133.71,48.79,130.5,0.33733774893314367,133.71,47.52,127.46,0.341123370110331,133.71,48.16,128.99,0.3392305595217373,0.013186584985982722,2.776370431893688,0.7173247106875426,52.39000000000001
TiVCrZrNb,1525202020,1.4035000000000002,4.8500000000000005,0.11904935951108678,0.12100723118888393,13.275831245125143,-4.7543529226505425,2248.5,2.968624486083054,132.12976654344746,206.97,94.71,56.13,42.76,132.13,48.1,128.7,0.33767913788836645,132.13,47.26,126.68,0.34021187873323566,132.13,47.68,127.69,0.33894550831080106,0.008808724832214801,2.77118288590604,0.7618029574202743,51.949999999999996
TiVCrZrNb,2520202015,1.411,4.75,0.11738398527908304,0.12007914056987586,13.275831245125143,-4.929571176618796,2195.95,2.9748453007699838,126.58381384400457,192.77,93.49,49.64,46.17,126.58,47.55,126.79,0.33307589693182615,126.58,47.49,126.65,0.33326311354539706,126.58,47.52,126.72,0.3331695052386116,0.0006313131313130805,2.6637205387205385,0.9300966962127317,47.31999999999999
TiVCrZrNb,2520201520,1.4025,4.800000000000002,0.1064366008476407,0.11215502663723996,13.275831245125143,-4.5411571824497,2227.05,2.9637129431337987,132.563929259916,204.35,96.67,53.84,45.5,132.56,48.84,130.49,0.33593120128997583,132.56,48.51,129.71,0.33691924964701137,132.56,48.67,130.1,0.3364252254684936,0.003389830508474632,2.723649065132525,0.8450965824665676,51.17
TiVCrZrNb,2520152020,1.4200000000000002,4.7,0.11525623627379125,0.11428035701729325,13.275831245125143,-3.7009404964366697,2224.45,2.99805927613914,124.6633050578713,187.33,93.33,47.0,46.82,124.66,46.89,125.0,0.33288188751871123,124.66,46.89,125.0,0.33288188751871123,124.66,46.89,125.0,0.33288188751871123,0.0,2.658562593303476,0.9961702127659574,46.51
TiVCrZrNb,2515202020,1.4165,4.75,0.11652789365641167,0.11829095485285425,13.275831245125143,-4.6196148274124464,2224.3,2.9907312825028614,126.17253010185985,192.28,93.12,49.58,46.01,126.17,47.44,126.46,0.33293813827914076,126.17,47.37,126.31,0.33315722738799664,126.17,47.4,126.39,0.33304768283356867,0.0007383187427486582,2.6618143459915613,0.9279951593384429,47.11000000000001
TiVCrZrMo,2020201525,1.384,5.1,0.2825327414654805,0.1114629983447422,13.275831245125143,-5.333804118075801,2304.0,2.9213628746092173,157.43725611397815,262.56,104.88,78.84,49.04,157.44,60.96,161.98,0.3285328532853285,157.44,57.78,154.44,0.3365025466893039,157.44,59.37,158.22,0.3325176999873162,0.02678120262758969,2.651844365841334,0.6220192795535261,55.839999999999996
TiVCrZrMo,2020202515,1.408,4.9,0.25764073823834616,0.12828094168659662,13.275831245125143,-6.21383907750343,2227.2000000000007,2.9605310507201006,135.30624994788914,216.01,94.95,60.53,46.15,135.31,51.9,138.05,0.329958718301553,135.31,50.99,135.91,0.33260745863608504,135.31,51.45,136.98,0.33128308846881904,0.008844396928758836,2.6299319727891155,0.7624318519742276,48.800000000000004
TiVCrZrMo,2020152025,1.4015000000000002,5.0,0.29410712334113914,0.11641627893039702,13.275831245125143,-5.340547529064536,2301.4,2.9534564679141844,147.85633485087644,241.76,100.9,70.43,48.15,147.86,57.06,151.68,0.3290388302972196,147.86,55.13,147.1,0.33418219005032984,147.86,56.09,149.39,0.33161051017377474,0.017202959265531684,2.636120520591906,0.683657532301576,52.75000000000001
TiVCrZrMo,2020152520,1.4135000000000002,4.9,0.28307022096999185,0.12366385890792833,13.275831245125143,-5.653317842183171,2263.0,2.9733821257749664,137.30607523422543,219.49,96.21,61.64,46.99,137.31,52.85,140.53,0.3294354318172038,137.31,51.93,138.35,0.3320721769499418,137.31,52.39,139.44,0.3307538043835728,0.008780301584271824,2.6209200229051346,0.7623296560674887,49.21999999999999
TiVCrZrMo,2020252015,1.3905,5.0,0.2487950964147003,0.12471868344398125,13.275831245125143,-6.367157694353463,2229.8,2.9268404084456763,144.36677098019302,235.58,98.76,68.41,46.05,144.37,54.99,146.39,0.33100799016594956,144.37,52.98,141.6,0.33651175708202186,144.37,53.98,144.0,0.33375987362398574,0.018616282300639116,2.674509077436088,0.6731472007016518,52.71000000000001
TiVCrZrMo,2020251520,1.3785,5.1,0.26263044377984823,0.11516401347643285,13.275831245125143,-5.794641719419249,2268.2000000000007,2.9077280988683403,156.12471448278345,260.0,104.19,77.9,47.84,156.12,59.86,159.24,0.3300140093143008,156.12,56.57,151.43,0.3383498752214581,156.12,58.22,155.35,0.33418194226787945,0.02825732199604912,2.6815527310202683,0.6141206675224647,56.349999999999994
TiVCrZrMo,2015202025,1.398,5.05,0.2938788015492101,0.1198165264060013,13.275831245125143,-5.923031494079112,2301.25,2.946788603503943,149.36996864423168,247.35,100.38,73.49,48.42,149.37,58.45,155.11,0.32692079911560323,149.37,56.07,149.51,0.3331845769368083,149.37,57.26,152.31,0.3300526880262058,0.02078239608801958,2.6086273140062874,0.6588651517213227,51.959999999999994
TiVCrZrMo,2015202520,1.41,4.95,0.2830529985709391,0.1272006289292628,13.275831245125143,-6.318839077503428,2262.850000000001,2.9665647588229582,138.856876575456,224.8,95.88,64.46,46.87,138.86,53.91,143.19,0.328125996301728,138.86,52.62,140.15,0.3317774936061381,138.86,53.26,141.67,0.3299517449539331,0.01210926499577583,2.607209913631243,0.7271175923053056,49.01
TiVCrZrMo,2015252020,1.3925,5.05,0.27343143564703754,0.1238900722414835,13.275831245125143,-6.422971186416953,2265.45,2.9336581177821315,147.71643616065768,244.4,99.37,72.51,47.32,147.72,57.4,152.44,0.3279926482339779,147.72,54.95,146.67,0.33452450261990324,147.72,56.17,149.56,0.3312585754269406,0.02180685358255448,2.629873598006053,0.6525996414287684,52.050000000000004
TiVCrZrMo,2025202015,1.3940000000000001,4.949999999999998,0.2487543969460641,0.12167168939404105,13.275831245125143,-5.763031494079112,2229.9500000000007,2.9338525856191713,142.5648576481693,229.72,98.99,65.36,46.08,142.56,53.79,143.35,0.33241946538725153,142.56,52.25,139.67,0.33669493467797385,142.56,53.02,141.52,0.3345572000326127,0.014522821576763479,2.688796680497925,0.7050183598531211,52.91
TiVCrZrMo,2025201520,1.382,5.050000000000002,0.2628288416441393,0.1122319027727856,13.275831245125143,-5.278804118075802,2268.350000000001,2.9144856059482374,154.01429059463578,253.44,104.3,74.57,47.33,154.01,58.23,155.13,0.3321127897589667,154.01,55.43,148.48,0.33932091369381207,154.01,56.83,151.81,0.3357168517263894,0.02463487594580325,2.7100123174379727,0.6347056457020249,56.97
TiVCrZrMo,2025152020,1.3995,4.95,0.2736398180090025,0.1174510536351207,13.275831245125143,-5.236734037001044,2265.75,2.947292697914475,144.2011903215624,232.7,99.95,66.37,47.05,144.2,54.78,145.87,0.33140465345315767,144.2,53.25,142.25,0.33559740660697746,144.2,54.02,144.06,0.3335010300300676,0.014162732574284931,2.6693817104776003,0.708904625583848,52.900000000000006
TiVCrZrMo,1520202025,1.3915000000000002,5.1000000000000005,0.2922242289749432,0.12034429774609184,13.275831245125143,-5.685317208364828,2313.35,2.93677413689768,152.89960996342109,256.02,101.34,77.34,47.6,152.9,59.49,157.99,0.32779482429224804,152.9,56.25,150.31,0.33614914069327123,152.9,57.87,154.17,0.3319719824927596,0.02799377916018664,2.642128909625022,0.6154641841220584,53.74
TiVCrZrMo,1520202520,1.4035,5.0,0.28199778367923395,0.12830724843125585,13.275831245125143,-6.1507465636460354,2274.95,2.9561172608432837,141.97546174093284,232.64,96.64,68.0,45.72,141.98,54.63,145.26,0.32948373806105247,141.98,52.62,140.49,0.335067703109328,141.98,53.62,142.88,0.3322757205851902,0.01874125874125879,2.647892577396494,0.6723529411764706,50.92
TiVCrZrMo,1520252020,1.386,5.1000000000000005,0.272066168422316,0.12411285187280165,13.275831245125143,-6.165583541544191,2277.55,2.9234601042558763,151.35165133657645,253.15,100.45,76.35,46.43,151.35,58.39,155.22,0.3290824291624385,151.35,55.06,147.31,0.3377757262674078,151.35,56.73,151.28,0.33342907771492314,0.02935213750550902,2.6679005817028028,0.6081204977079241,54.02
TiVCrZrMo,1525202020,1.3895000000000002,5.050000000000002,0.27219983468033193,0.12118065027057745,13.275831245125143,-5.624130700428318,2277.7,2.9301229550728687,149.41671441327762,246.5,100.88,72.81,45.95,149.42,56.69,150.98,0.3315971878403802,149.42,53.9,144.35,0.3389955392703521,149.42,55.3,147.67,0.3352963635553662,0.025228320824667683,2.701989150090416,0.6310946298585359,54.92999999999999
TiVCrZrMo,2520202015,1.4005,4.9,0.2496617712025612,0.12101549487565633,13.275831245125143,-5.922142605190223,2217.85,2.944559804576388,139.19089918546274,221.5,98.03,61.73,47.32,139.19,53.08,141.29,0.3308297036014023,139.19,52.19,139.18,0.33335107288828336,139.19,52.64,140.24,0.3320903882448428,0.008454450460720058,2.6441869300911853,0.7665640693341974,50.71
TiVCrZrMo,2520201520,1.3885,5.0,0.26439506425045084,0.11221742288967433,13.275831245125143,-5.509402080408885,2256.25,2.924797342275517,150.33769688003528,244.62,103.2,70.71,48.35,150.34,57.3,152.51,0.33091359773371104,150.34,55.35,147.91,0.3360388648616624,150.34,56.32,150.21,0.3334762312976867,0.017310252996005287,2.6693892045454546,0.6837788148776694,54.85
